"ID";"EnergySourcesAndTechniques";"EnergyApplication";"Periods";"FinalConsumption_1";"FinalConsumptionRelative_2"
"4036";"E006674 ";"E006608 ";"2014JJ00";"1288";"0.06"
"4037";"E006674 ";"E006608 ";"2015JJ00";"1205";"0.06"
"4038";"E006674 ";"E006608 ";"2016JJ00";"1311";"0.06"
"4039";"E006674 ";"E006608 ";"2017JJ00";"1285";"0.06"
"4040";"E006674 ";"E006608 ";"2018JJ00";"1353";"0.06"
"4041";"E006674 ";"E006608 ";"2019JJ00";"1421";"0.07"
"4042";"E006674 ";"E006608 ";"2020JJ00";"1649";"0.08"
"4043";"E006674 ";"E006608 ";"2021JJ00";"1467";"0.07"
"4044";"E006674 ";"E006608 ";"2022JJ00";"1298";"0.07"
"4045";"E006674 ";"E006608 ";"2023JJ00";"1452";"0.08"
"4046";"E006674 ";"E007028 ";"1990JJ00";;
"4047";"E006674 ";"E007028 ";"1991JJ00";;
"4048";"E006674 ";"E007028 ";"1992JJ00";;
"4049";"E006674 ";"E007028 ";"1993JJ00";;
"4050";"E006674 ";"E007028 ";"1994JJ00";;
"4051";"E006674 ";"E007028 ";"1995JJ00";;
"4052";"E006674 ";"E007028 ";"1996JJ00";;
"4053";"E006674 ";"E007028 ";"1997JJ00";;
"4054";"E006674 ";"E007028 ";"1998JJ00";;
"4055";"E006674 ";"E007028 ";"1999JJ00";;
"4056";"E006674 ";"E007028 ";"2000JJ00";;
"4057";"E006674 ";"E007028 ";"2001JJ00";;
"4058";"E006674 ";"E007028 ";"2002JJ00";;
"4059";"E006674 ";"E007028 ";"2003JJ00";;
"4060";"E006674 ";"E007028 ";"2004JJ00";;
"4061";"E006674 ";"E007028 ";"2005JJ00";;
"4062";"E006674 ";"E007028 ";"2006JJ00";;
"4063";"E006674 ";"E007028 ";"2007JJ00";;
"4064";"E006674 ";"E007028 ";"2008JJ00";;
"4065";"E006674 ";"E007028 ";"2009JJ00";;
"4066";"E006674 ";"E007028 ";"2010JJ00";;
"4067";"E006674 ";"E007028 ";"2011JJ00";;
"4068";"E006674 ";"E007028 ";"2012JJ00";;
"4069";"E006674 ";"E007028 ";"2013JJ00";;
"4070";"E006674 ";"E007028 ";"2014JJ00";;
"4071";"E006674 ";"E007028 ";"2015JJ00";;
"4072";"E006674 ";"E007028 ";"2016JJ00";;
"4073";"E006674 ";"E007028 ";"2017JJ00";;
"4074";"E006674 ";"E007028 ";"2018JJ00";"7";"0"
"4075";"E006674 ";"E007028 ";"2019JJ00";"19";"0"
"4076";"E006674 ";"E007028 ";"2020JJ00";"65";"0"
"4077";"E006674 ";"E007028 ";"2021JJ00";"140";"0.01"
"4078";"E006674 ";"E007028 ";"2022JJ00";"120";"0.01"
"4079";"E006674 ";"E007028 ";"2023JJ00";"105";"0.01"
"4080";"E006675 ";"E007022 ";"1990JJ00";;
"4081";"E006675 ";"E007022 ";"1991JJ00";;
"4082";"E006675 ";"E007022 ";"1992JJ00";;
"4083";"E006675 ";"E007022 ";"1993JJ00";;
"4084";"E006675 ";"E007022 ";"1994JJ00";;
"4085";"E006675 ";"E007022 ";"1995JJ00";;
"4086";"E006675 ";"E007022 ";"1996JJ00";;
"4087";"E006675 ";"E007022 ";"1997JJ00";;
"4088";"E006675 ";"E007022 ";"1998JJ00";;
"4089";"E006675 ";"E007022 ";"1999JJ00";;
"4090";"E006675 ";"E007022 ";"2000JJ00";;
"4091";"E006675 ";"E007022 ";"2001JJ00";;
"4092";"E006675 ";"E007022 ";"2002JJ00";;
"4093";"E006675 ";"E007022 ";"2003JJ00";;
"4094";"E006675 ";"E007022 ";"2004JJ00";;
"4095";"E006675 ";"E007022 ";"2005JJ00";"50";"0"
"4096";"E006675 ";"E007022 ";"2006JJ00";"275";"0.01"
"4097";"E006675 ";"E007022 ";"2007JJ00";"884";"0.04"
"4098";"E006675 ";"E007022 ";"2008JJ00";"1879";"0.08"
"4099";"E006675 ";"E007022 ";"2009JJ00";"2870";"0.13"
"4100";"E006675 ";"E007022 ";"2010JJ00";"3402";"0.14"
"4101";"E006675 ";"E007022 ";"2011JJ00";"3334";"0.15"
"4102";"E006675 ";"E007022 ";"2012JJ00";"3663";"0.17"
"4103";"E006675 ";"E007022 ";"2013JJ00";"3689";"0.17"
"4104";"E006675 ";"E007022 ";"2014JJ00";"3903";"0.19"
"4105";"E006675 ";"E007022 ";"2015JJ00";"4291";"0.21"
"4106";"E006675 ";"E007022 ";"2016JJ00";"4194";"0.2"
"4107";"E006675 ";"E007022 ";"2017JJ00";"4084";"0.19"
"4108";"E006675 ";"E007022 ";"2018JJ00";"4474";"0.21"
"4109";"E006675 ";"E007022 ";"2019JJ00";"5059";"0.24"
"4110";"E006675 ";"E007022 ";"2020JJ00";"6101";"0.31"
"4111";"E006675 ";"E007022 ";"2021JJ00";"4776";"0.24"
"4112";"E006675 ";"E007022 ";"2022JJ00";"2790";"0.15"
"4113";"E006675 ";"E007022 ";"2023JJ00";"3069";"0.17"
"4114";"E006675 ";"E006607 ";"1990JJ00";;
"4115";"E006675 ";"E006607 ";"1991JJ00";;
"4116";"E006675 ";"E006607 ";"1992JJ00";;
"4117";"E006675 ";"E006607 ";"1993JJ00";;
"4118";"E006675 ";"E006607 ";"1994JJ00";;
"4119";"E006675 ";"E006607 ";"1995JJ00";;
"4120";"E006675 ";"E006607 ";"1996JJ00";;
"4121";"E006675 ";"E006607 ";"1997JJ00";;
"4122";"E006675 ";"E006607 ";"1998JJ00";;
"4123";"E006675 ";"E006607 ";"1999JJ00";;
"4124";"E006675 ";"E006607 ";"2000JJ00";;
"4125";"E006675 ";"E006607 ";"2001JJ00";;
"4126";"E006675 ";"E006607 ";"2002JJ00";;
"4127";"E006675 ";"E006607 ";"2003JJ00";;
"4128";"E006675 ";"E006607 ";"2004JJ00";;
"4129";"E006675 ";"E006607 ";"2005JJ00";"32";"0"
"4130";"E006675 ";"E006607 ";"2006JJ00";"213";"0.01"
"4131";"E006675 ";"E006607 ";"2007JJ00";"673";"0.03"
"4132";"E006675 ";"E006607 ";"2008JJ00";"1332";"0.06"
"4133";"E006675 ";"E006607 ";"2009JJ00";"1901";"0.09"
"4134";"E006675 ";"E006607 ";"2010JJ00";"2069";"0.09"
"4135";"E006675 ";"E006607 ";"2011JJ00";"2024";"0.09"
"4136";"E006675 ";"E006607 ";"2012JJ00";"1981";"0.09"
"4137";"E006675 ";"E006607 ";"2013JJ00";"1891";"0.09"
"4138";"E006675 ";"E006607 ";"2014JJ00";"1890";"0.09"
"4139";"E006675 ";"E006607 ";"2015JJ00";"1992";"0.1"
"4140";"E006675 ";"E006607 ";"2016JJ00";"1887";"0.09"
"4141";"E006675 ";"E006607 ";"2017JJ00";"1832";"0.09"
"4142";"E006675 ";"E006607 ";"2018JJ00";"1871";"0.09"
"4143";"E006675 ";"E006607 ";"2019JJ00";"1947";"0.09"
"4144";"E006675 ";"E006607 ";"2020JJ00";"2032";"0.1"
"4145";"E006675 ";"E006607 ";"2021JJ00";"1179";"0.06"
"4146";"E006675 ";"E006607 ";"2022JJ00";"277";"0.01"
"4147";"E006675 ";"E006607 ";"2023JJ00";"203";"0.01"
"4148";"E006675 ";"E006608 ";"1990JJ00";;
"4149";"E006675 ";"E006608 ";"1991JJ00";;
"4150";"E006675 ";"E006608 ";"1992JJ00";;
"4151";"E006675 ";"E006608 ";"1993JJ00";;
"4152";"E006675 ";"E006608 ";"1994JJ00";;
"4153";"E006675 ";"E006608 ";"1995JJ00";;
"4154";"E006675 ";"E006608 ";"1996JJ00";;
"4155";"E006675 ";"E006608 ";"1997JJ00";;
"4156";"E006675 ";"E006608 ";"1998JJ00";;
"4157";"E006675 ";"E006608 ";"1999JJ00";;
"4158";"E006675 ";"E006608 ";"2000JJ00";;
"4159";"E006675 ";"E006608 ";"2001JJ00";;
"4160";"E006675 ";"E006608 ";"2002JJ00";;
"4161";"E006675 ";"E006608 ";"2003JJ00";;
"4162";"E006675 ";"E006608 ";"2004JJ00";;
"4163";"E006675 ";"E006608 ";"2005JJ00";"18";"0"
"4164";"E006675 ";"E006608 ";"2006JJ00";"62";"0"
"4165";"E006675 ";"E006608 ";"2007JJ00";"211";"0.01"
"4166";"E006675 ";"E006608 ";"2008JJ00";"547";"0.02"
"4167";"E006675 ";"E006608 ";"2009JJ00";"970";"0.04"
"4168";"E006675 ";"E006608 ";"2010JJ00";"1333";"0.06"
"4169";"E006675 ";"E006608 ";"2011JJ00";"1310";"0.06"
"4170";"E006675 ";"E006608 ";"2012JJ00";"1682";"0.08"
"4171";"E006675 ";"E006608 ";"2013JJ00";"1798";"0.08"
"4172";"E006675 ";"E006608 ";"2014JJ00";"2014";"0.1"
"4173";"E006675 ";"E006608 ";"2015JJ00";"2300";"0.11"
"4174";"E006675 ";"E006608 ";"2016JJ00";"2306";"0.11"
"4175";"E006675 ";"E006608 ";"2017JJ00";"2252";"0.11"
"4176";"E006675 ";"E006608 ";"2018JJ00";"2544";"0.12"
"4177";"E006675 ";"E006608 ";"2019JJ00";"2835";"0.14"
"4178";"E006675 ";"E006608 ";"2020JJ00";"3444";"0.18"
"4179";"E006675 ";"E006608 ";"2021JJ00";"2750";"0.14"
"4180";"E006675 ";"E006608 ";"2022JJ00";"1646";"0.09"
"4181";"E006675 ";"E006608 ";"2023JJ00";"1987";"0.11"
"4182";"E006675 ";"E007028 ";"1990JJ00";;
"4183";"E006675 ";"E007028 ";"1991JJ00";;
"4184";"E006675 ";"E007028 ";"1992JJ00";;
"4185";"E006675 ";"E007028 ";"1993JJ00";;
"4186";"E006675 ";"E007028 ";"1994JJ00";;
"4187";"E006675 ";"E007028 ";"1995JJ00";;
"4188";"E006675 ";"E007028 ";"1996JJ00";;
"4189";"E006675 ";"E007028 ";"1997JJ00";;
"4190";"E006675 ";"E007028 ";"1998JJ00";;
"4191";"E006675 ";"E007028 ";"1999JJ00";;
"4192";"E006675 ";"E007028 ";"2000JJ00";;
"4193";"E006675 ";"E007028 ";"2001JJ00";;
"4194";"E006675 ";"E007028 ";"2002JJ00";;
"4195";"E006675 ";"E007028 ";"2003JJ00";;
"4196";"E006675 ";"E007028 ";"2004JJ00";;
"4197";"E006675 ";"E007028 ";"2005JJ00";;
"4198";"E006675 ";"E007028 ";"2006JJ00";;
"4199";"E006675 ";"E007028 ";"2007JJ00";;
"4200";"E006675 ";"E007028 ";"2008JJ00";;
"4201";"E006675 ";"E007028 ";"2009JJ00";;
"4202";"E006675 ";"E007028 ";"2010JJ00";;
"4203";"E006675 ";"E007028 ";"2011JJ00";;
"4204";"E006675 ";"E007028 ";"2012JJ00";;
"4205";"E006675 ";"E007028 ";"2013JJ00";;
"4206";"E006675 ";"E007028 ";"2014JJ00";;
"4207";"E006675 ";"E007028 ";"2015JJ00";;
"4208";"E006675 ";"E007028 ";"2016JJ00";;
"4209";"E006675 ";"E007028 ";"2017JJ00";;
"4210";"E006675 ";"E007028 ";"2018JJ00";"58";"0"
"4211";"E006675 ";"E007028 ";"2019JJ00";"277";"0.01"
"4212";"E006675 ";"E007028 ";"2020JJ00";"623";"0.03"
"4213";"E006675 ";"E007028 ";"2021JJ00";"847";"0.04"
"4214";"E006675 ";"E007028 ";"2022JJ00";"867";"0.05"
"4215";"E006675 ";"E007028 ";"2023JJ00";"880";"0.05"
"4216";"E006586 ";"E007022 ";"1990JJ00";"461";"0.03"
"4217";"E006586 ";"E007022 ";"1991JJ00";"554";"0.03"
"4218";"E006586 ";"E007022 ";"1992JJ00";"609";"0.03"
"4219";"E006586 ";"E007022 ";"1993JJ00";"629";"0.03"
"4220";"E006586 ";"E007022 ";"1994JJ00";"741";"0.04"
"4221";"E006586 ";"E007022 ";"1995JJ00";"816";"0.04"
"4222";"E006586 ";"E007022 ";"1996JJ00";"885";"0.04"
"4223";"E006586 ";"E007022 ";"1997JJ00";"947";"0.04"
"4224";"E006586 ";"E007022 ";"1998JJ00";"891";"0.04"
"4225";"E006586 ";"E007022 ";"1999JJ00";"926";"0.04"
"4226";"E006586 ";"E007022 ";"2000JJ00";"957";"0.04"
"4227";"E006586 ";"E007022 ";"2001JJ00";"972";"0.04"
"4228";"E006586 ";"E007022 ";"2002JJ00";"971";"0.04"
"4229";"E006586 ";"E007022 ";"2003JJ00";"1076";"0.05"
"4230";"E006586 ";"E007022 ";"2004JJ00";"1162";"0.05"
"4231";"E006586 ";"E007022 ";"2005JJ00";"1068";"0.05"
"4232";"E006586 ";"E007022 ";"2006JJ00";"1264";"0.06"
"4233";"E006586 ";"E007022 ";"2007JJ00";"1237";"0.06"
"4234";"E006586 ";"E007022 ";"2008JJ00";"1372";"0.06"
"4235";"E006586 ";"E007022 ";"2009JJ00";"1629";"0.07"
"4236";"E006586 ";"E007022 ";"2010JJ00";"2131";"0.09"
"4237";"E006586 ";"E007022 ";"2011JJ00";"2279";"0.1"
"4238";"E006586 ";"E007022 ";"2012JJ00";"2610";"0.12"
"4239";"E006586 ";"E007022 ";"2013JJ00";"3410";"0.15"
"4240";"E006586 ";"E007022 ";"2014JJ00";"3880";"0.19"
"4241";"E006586 ";"E007022 ";"2015JJ00";"4277";"0.21"
"4242";"E006586 ";"E007022 ";"2016JJ00";"4016";"0.19"
"4243";"E006586 ";"E007022 ";"2017JJ00";"4130";"0.2"
"4244";"E006586 ";"E007022 ";"2018JJ00";"4469";"0.21"
"4245";"E006586 ";"E007022 ";"2019JJ00";"4946";"0.24"
"4246";"E006586 ";"E007022 ";"2020JJ00";"5622";"0.29"
"4247";"E006586 ";"E007022 ";"2021JJ00";"4040";"0.2"
"4248";"E006586 ";"E007022 ";"2022JJ00";"2820";"0.15"
"4249";"E006586 ";"E007022 ";"2023JJ00";"2772";"0.16"
"4250";"E006586 ";"E006607 ";"1990JJ00";"15";"0"
"4251";"E006586 ";"E006607 ";"1991JJ00";"15";"0"
"4252";"E006586 ";"E006607 ";"1992JJ00";"19";"0"
"4253";"E006586 ";"E006607 ";"1993JJ00";"26";"0"
"4254";"E006586 ";"E006607 ";"1994JJ00";"11";"0"
"4255";"E006586 ";"E006607 ";"1995JJ00";"25";"0"
"4256";"E006586 ";"E006607 ";"1996JJ00";"35";"0"
"4257";"E006586 ";"E006607 ";"1997JJ00";"31";"0"
"4258";"E006586 ";"E006607 ";"1998JJ00";"35";"0"
"4259";"E006586 ";"E006607 ";"1999JJ00";"50";"0"
"4260";"E006586 ";"E006607 ";"2000JJ00";"61";"0"
"4261";"E006586 ";"E006607 ";"2001JJ00";"60";"0"
"4262";"E006586 ";"E006607 ";"2002JJ00";"78";"0"
"4263";"E006586 ";"E006607 ";"2003JJ00";"99";"0"
"4264";"E006586 ";"E006607 ";"2004JJ00";"80";"0"
"4265";"E006586 ";"E006607 ";"2005JJ00";"114";"0"
"4266";"E006586 ";"E006607 ";"2006JJ00";"158";"0.01"
"4267";"E006586 ";"E006607 ";"2007JJ00";"240";"0.01"
"4268";"E006586 ";"E006607 ";"2008JJ00";"375";"0.02"
"4269";"E006586 ";"E006607 ";"2009JJ00";"495";"0.02"
"4270";"E006586 ";"E006607 ";"2010JJ00";"707";"0.03"
"4271";"E006586 ";"E006607 ";"2011JJ00";"802";"0.04"
"4272";"E006586 ";"E006607 ";"2012JJ00";"797";"0.04"
"4273";"E006586 ";"E006607 ";"2013JJ00";"894";"0.04"
"4274";"E006586 ";"E006607 ";"2014JJ00";"1064";"0.05"
"4275";"E006586 ";"E006607 ";"2015JJ00";"1153";"0.06"
"4276";"E006586 ";"E006607 ";"2016JJ00";"1174";"0.06"
"4277";"E006586 ";"E006607 ";"2017JJ00";"1123";"0.05"
"4278";"E006586 ";"E006607 ";"2018JJ00";"1005";"0.05"
"4279";"E006586 ";"E006607 ";"2019JJ00";"1139";"0.05"
"4280";"E006586 ";"E006607 ";"2020JJ00";"1223";"0.06"
"4281";"E006586 ";"E006607 ";"2021JJ00";"753";"0.04"
"4282";"E006586 ";"E006607 ";"2022JJ00";"389";"0.02"
"4283";"E006586 ";"E006607 ";"2023JJ00";"382";"0.02"
"4284";"E006586 ";"E006608 ";"1990JJ00";"446";"0.02"
"4285";"E006586 ";"E006608 ";"1991JJ00";"539";"0.03"
"4286";"E006586 ";"E006608 ";"1992JJ00";"591";"0.03"
"4287";"E006586 ";"E006608 ";"1993JJ00";"603";"0.03"
"4288";"E006586 ";"E006608 ";"1994JJ00";"730";"0.04"
"4289";"E006586 ";"E006608 ";"1995JJ00";"792";"0.04"
"4290";"E006586 ";"E006608 ";"1996JJ00";"850";"0.04"
"4291";"E006586 ";"E006608 ";"1997JJ00";"916";"0.04"
"4292";"E006586 ";"E006608 ";"1998JJ00";"856";"0.04"
"4293";"E006586 ";"E006608 ";"1999JJ00";"876";"0.04"
"4294";"E006586 ";"E006608 ";"2000JJ00";"897";"0.04"
"4295";"E006586 ";"E006608 ";"2001JJ00";"913";"0.04"
"4296";"E006586 ";"E006608 ";"2002JJ00";"893";"0.04"
"4297";"E006586 ";"E006608 ";"2003JJ00";"976";"0.04"
"4298";"E006586 ";"E006608 ";"2004JJ00";"1082";"0.05"
"4299";"E006586 ";"E006608 ";"2005JJ00";"954";"0.04"
"4300";"E006586 ";"E006608 ";"2006JJ00";"1106";"0.05"
"4301";"E006586 ";"E006608 ";"2007JJ00";"997";"0.04"
"4302";"E006586 ";"E006608 ";"2008JJ00";"997";"0.04"
"4303";"E006586 ";"E006608 ";"2009JJ00";"1134";"0.05"
"4304";"E006586 ";"E006608 ";"2010JJ00";"1424";"0.06"
"4305";"E006586 ";"E006608 ";"2011JJ00";"1332";"0.06"
"4306";"E006586 ";"E006608 ";"2012JJ00";"1564";"0.07"
"4307";"E006586 ";"E006608 ";"2013JJ00";"2245";"0.1"
"4308";"E006586 ";"E006608 ";"2014JJ00";"2567";"0.13"
"4309";"E006586 ";"E006608 ";"2015JJ00";"2958";"0.14"
"4310";"E006586 ";"E006608 ";"2016JJ00";"2667";"0.13"
"4311";"E006586 ";"E006608 ";"2017JJ00";"2788";"0.13"
"4312";"E006586 ";"E006608 ";"2018JJ00";"3232";"0.15"
"4313";"E006586 ";"E006608 ";"2019JJ00";"3348";"0.16"
"4314";"E006586 ";"E006608 ";"2020JJ00";"3675";"0.19"
"4315";"E006586 ";"E006608 ";"2021JJ00";"2609";"0.13"
"4316";"E006586 ";"E006608 ";"2022JJ00";"1748";"0.09"
"4317";"E006586 ";"E006608 ";"2023JJ00";"1842";"0.1"
"4318";"E006586 ";"E007028 ";"1990JJ00";"0";"0"
"4319";"E006586 ";"E007028 ";"1991JJ00";"0";"0"
"4320";"E006586 ";"E007028 ";"1992JJ00";"0";"0"
"4321";"E006586 ";"E007028 ";"1993JJ00";"0";"0"
"4322";"E006586 ";"E007028 ";"1994JJ00";"0";"0"
"4323";"E006586 ";"E007028 ";"1995JJ00";"0";"0"
"4324";"E006586 ";"E007028 ";"1996JJ00";"0";"0"
"4325";"E006586 ";"E007028 ";"1997JJ00";"0";"0"
"4326";"E006586 ";"E007028 ";"1998JJ00";"0";"0"
"4327";"E006586 ";"E007028 ";"1999JJ00";"0";"0"
"4328";"E006586 ";"E007028 ";"2000JJ00";"0";"0"
"4329";"E006586 ";"E007028 ";"2001JJ00";"0";"0"
"4330";"E006586 ";"E007028 ";"2002JJ00";"0";"0"
"4331";"E006586 ";"E007028 ";"2003JJ00";"0";"0"
"4332";"E006586 ";"E007028 ";"2004JJ00";"0";"0"
"4333";"E006586 ";"E007028 ";"2005JJ00";"0";"0"
"4334";"E006586 ";"E007028 ";"2006JJ00";"0";"0"
"4335";"E006586 ";"E007028 ";"2007JJ00";"0";"0"
"4336";"E006586 ";"E007028 ";"2008JJ00";"0";"0"
"4337";"E006586 ";"E007028 ";"2009JJ00";"0";"0"
"4338";"E006586 ";"E007028 ";"2010JJ00";"0";"0"
"4339";"E006586 ";"E007028 ";"2011JJ00";"145";"0.01"
"4340";"E006586 ";"E007028 ";"2012JJ00";"249";"0.01"
"4341";"E006586 ";"E007028 ";"2013JJ00";"270";"0.01"
"4342";"E006586 ";"E007028 ";"2014JJ00";"249";"0.01"
"4343";"E006586 ";"E007028 ";"2015JJ00";"166";"0.01"
"4344";"E006586 ";"E007028 ";"2016JJ00";"174";"0.01"
"4345";"E006586 ";"E007028 ";"2017JJ00";"218";"0.01"
"4346";"E006586 ";"E007028 ";"2018JJ00";"231";"0.01"
"4347";"E006586 ";"E007028 ";"2019JJ00";"459";"0.02"
"4348";"E006586 ";"E007028 ";"2020JJ00";"723";"0.04"
"4349";"E006586 ";"E007028 ";"2021JJ00";"678";"0.03"
"4350";"E006586 ";"E007028 ";"2022JJ00";"682";"0.04"
"4351";"E006586 ";"E007028 ";"2023JJ00";"548";"0.03"
"4352";"E006677 ";"E007022 ";"1990JJ00";;
"4353";"E006677 ";"E007022 ";"1991JJ00";;
"4354";"E006677 ";"E007022 ";"1992JJ00";;
"4355";"E006677 ";"E007022 ";"1993JJ00";;
"4356";"E006677 ";"E007022 ";"1994JJ00";;
"4357";"E006677 ";"E007022 ";"1995JJ00";;
"4358";"E006677 ";"E007022 ";"1996JJ00";;
"4359";"E006677 ";"E007022 ";"1997JJ00";;
"4360";"E006677 ";"E007022 ";"1998JJ00";;
"4361";"E006677 ";"E007022 ";"1999JJ00";;
"4362";"E006677 ";"E007022 ";"2000JJ00";;
"4363";"E006677 ";"E007022 ";"2001JJ00";;
"4364";"E006677 ";"E007022 ";"2002JJ00";;
"4365";"E006677 ";"E007022 ";"2003JJ00";"134";"0.01"
"4366";"E006677 ";"E007022 ";"2004JJ00";"134";"0.01"
"4367";"E006677 ";"E007022 ";"2005JJ00";"101";"0"
"4368";"E006677 ";"E007022 ";"2006JJ00";"1766";"0.08"
"4369";"E006677 ";"E007022 ";"2007JJ00";"13031";"0.58"
"4370";"E006677 ";"E007022 ";"2008JJ00";"12048";"0.53"
"4371";"E006677 ";"E007022 ";"2009JJ00";"15606";"0.71"
"4372";"E006677 ";"E007022 ";"2010JJ00";"9577";"0.41"
"4373";"E006677 ";"E007022 ";"2011JJ00";"13438";"0.61"
"4374";"E006677 ";"E007022 ";"2012JJ00";"13353";"0.61"
"4375";"E006677 ";"E007022 ";"2013JJ00";"12924";"0.59"
"4376";"E006677 ";"E007022 ";"2014JJ00";"15102";"0.75"
"4377";"E006677 ";"E007022 ";"2015JJ00";"13315";"0.65"
"4378";"E006677 ";"E007022 ";"2016JJ00";"10435";"0.5"
"4379";"E006677 ";"E007022 ";"2017JJ00";"13483";"0.64"
"4380";"E006677 ";"E007022 ";"2018JJ00";"22868";"1.08"
"4381";"E006677 ";"E007022 ";"2019JJ00";"28437";"1.37"
"4382";"E006677 ";"E007022 ";"2020JJ00";"24328";"1.25"
"4383";"E006677 ";"E007022 ";"2021JJ00";"27739";"1.38"
"4384";"E006677 ";"E007022 ";"2022JJ00";"26557";"1.44"
"4385";"E006677 ";"E007022 ";"2023JJ00";"28157";"1.58"
"4386";"E006677 ";"E006607 ";"1990JJ00";;
"4387";"E006677 ";"E006607 ";"1991JJ00";;
"4388";"E006677 ";"E006607 ";"1992JJ00";;
"4389";"E006677 ";"E006607 ";"1993JJ00";;
"4390";"E006677 ";"E006607 ";"1994JJ00";;
"4391";"E006677 ";"E006607 ";"1995JJ00";;
"4392";"E006677 ";"E006607 ";"1996JJ00";;
"4393";"E006677 ";"E006607 ";"1997JJ00";;
"4394";"E006677 ";"E006607 ";"1998JJ00";;
"4395";"E006677 ";"E006607 ";"1999JJ00";;
"4396";"E006677 ";"E006607 ";"2000JJ00";;
"4397";"E006677 ";"E006607 ";"2001JJ00";;
"4398";"E006677 ";"E006607 ";"2002JJ00";;
"4399";"E006677 ";"E006607 ";"2003JJ00";;
"4400";"E006677 ";"E006607 ";"2004JJ00";;
"4401";"E006677 ";"E006607 ";"2005JJ00";;
"4402";"E006677 ";"E006607 ";"2006JJ00";;
"4403";"E006677 ";"E006607 ";"2007JJ00";;
"4404";"E006677 ";"E006607 ";"2008JJ00";;
"4405";"E006677 ";"E006607 ";"2009JJ00";;
"4406";"E006677 ";"E006607 ";"2010JJ00";;
"4407";"E006677 ";"E006607 ";"2011JJ00";;
"4408";"E006677 ";"E006607 ";"2012JJ00";;
"4409";"E006677 ";"E006607 ";"2013JJ00";;
"4410";"E006677 ";"E006607 ";"2014JJ00";;
"4411";"E006677 ";"E006607 ";"2015JJ00";;
"4412";"E006677 ";"E006607 ";"2016JJ00";;
"4413";"E006677 ";"E006607 ";"2017JJ00";;
"4414";"E006677 ";"E006607 ";"2018JJ00";;
"4415";"E006677 ";"E006607 ";"2019JJ00";;
"4416";"E006677 ";"E006607 ";"2020JJ00";;
"4417";"E006677 ";"E006607 ";"2021JJ00";;
"4418";"E006677 ";"E006607 ";"2022JJ00";;
"4419";"E006677 ";"E006607 ";"2023JJ00";;
"4420";"E006677 ";"E006608 ";"1990JJ00";;
"4421";"E006677 ";"E006608 ";"1991JJ00";;
"4422";"E006677 ";"E006608 ";"1992JJ00";;
"4423";"E006677 ";"E006608 ";"1993JJ00";;
"4424";"E006677 ";"E006608 ";"1994JJ00";;
"4425";"E006677 ";"E006608 ";"1995JJ00";;
"4426";"E006677 ";"E006608 ";"1996JJ00";;
"4427";"E006677 ";"E006608 ";"1997JJ00";;
"4428";"E006677 ";"E006608 ";"1998JJ00";;
"4429";"E006677 ";"E006608 ";"1999JJ00";;
"4430";"E006677 ";"E006608 ";"2000JJ00";;
"4431";"E006677 ";"E006608 ";"2001JJ00";;
"4432";"E006677 ";"E006608 ";"2002JJ00";;
"4433";"E006677 ";"E006608 ";"2003JJ00";"0";"0"
"4434";"E006677 ";"E006608 ";"2004JJ00";"0";"0"
"4435";"E006677 ";"E006608 ";"2005JJ00";"0";"0"
"4436";"E006677 ";"E006608 ";"2006JJ00";"0";"0"
"4437";"E006677 ";"E006608 ";"2007JJ00";"0";"0"
"4438";"E006677 ";"E006608 ";"2008JJ00";"0";"0"
"4439";"E006677 ";"E006608 ";"2009JJ00";"0";"0"
"4440";"E006677 ";"E006608 ";"2010JJ00";"0";"0"
"4441";"E006677 ";"E006608 ";"2011JJ00";"0";"0"
"4442";"E006677 ";"E006608 ";"2012JJ00";"826";"0.04"
"4443";"E006677 ";"E006608 ";"2013JJ00";"802";"0.04"
"4444";"E006677 ";"E006608 ";"2014JJ00";"1011";"0.05"
"4445";"E006677 ";"E006608 ";"2015JJ00";"923";"0.05"
"4446";"E006677 ";"E006608 ";"2016JJ00";"718";"0.03"
"4447";"E006677 ";"E006608 ";"2017JJ00";"1022";"0.05"
"4448";"E006677 ";"E006608 ";"2018JJ00";"1933";"0.09"
"4449";"E006677 ";"E006608 ";"2019JJ00";"2608";"0.13"
"4450";"E006677 ";"E006608 ";"2020JJ00";"2211";"0.11"
"4451";"E006677 ";"E006608 ";"2021JJ00";"2958";"0.15"
"4452";"E006677 ";"E006608 ";"2022JJ00";"2651";"0.14"
"4453";"E006677 ";"E006608 ";"2023JJ00";"2633";"0.15"
"4454";"E006677 ";"E007028 ";"1990JJ00";;
"4455";"E006677 ";"E007028 ";"1991JJ00";;
"4456";"E006677 ";"E007028 ";"1992JJ00";;
"4457";"E006677 ";"E007028 ";"1993JJ00";;
"4458";"E006677 ";"E007028 ";"1994JJ00";;
"4459";"E006677 ";"E007028 ";"1995JJ00";;
"4460";"E006677 ";"E007028 ";"1996JJ00";;
"4461";"E006677 ";"E007028 ";"1997JJ00";;
"4462";"E006677 ";"E007028 ";"1998JJ00";;
"4463";"E006677 ";"E007028 ";"1999JJ00";;
"4464";"E006677 ";"E007028 ";"2000JJ00";;
"4465";"E006677 ";"E007028 ";"2001JJ00";;
"4466";"E006677 ";"E007028 ";"2002JJ00";;
"4467";"E006677 ";"E007028 ";"2003JJ00";"134";"0.01"
